,Zip Code,Zip Code Latitude,Zip Code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
878,02842,41.52,-71.28,Diego's,41.4864349501264,-71.31587520996548,Mexican Restaurant
879,02842,41.52,-71.28,Newport Yacht Club,41.488715463035184,-71.31899169506846,Harbor / Marina
880,02842,41.52,-71.28,"Howard Johnson Inn - Newport Area/Middletown, RI",41.51495873883976,-71.29951679499871,Hotel
881,02842,41.52,-71.28,Belle's Café,41.490806761057,-71.32221281298155,Café
882,02842,41.52,-71.28,Clarke Cooke House,41.48626486598765,-71.3159191218559,Seafood Restaurant
883,02842,41.52,-71.28,International Tennis Hall of Fame,41.482745804322036,-71.30826382837999,Museum
884,02842,41.52,-71.28,Empire Tea & Coffee,41.490996013404136,-71.31270479287693,Tea Room
885,02842,41.52,-71.28,SUBWAY,41.51954824335432,-71.29290535991532,Sandwich Place
886,02842,41.52,-71.28,Cold Fusion Gelato,41.4828831617925,-71.31458890196208,Dessert Shop
887,02842,41.52,-71.28,Surf Club,41.4844936012825,-71.3151951570777,Bar
888,02842,41.52,-71.28,Sachuest Point National Wildlife Refuge,41.47979934881601,-71.24354489926795,Nature Preserve
889,02842,41.52,-71.28,The Elms,41.47747243488504,-71.30867471891018,Historic Site
890,02842,41.52,-71.28,Sardella's Italian Restaurant,41.48382354477455,-71.31011258676578,Italian Restaurant
891,02842,41.52,-71.28,Touro Synagogue,41.48941348074352,-71.31220335562425,Synagogue
892,02842,41.52,-71.28,Jo's American Bistro,41.48385002212956,-71.30974766311697,American Restaurant
893,02842,41.52,-71.28,Fieldstones,41.5612439453013,-71.25480394640778,American Restaurant
894,02842,41.52,-71.28,Smokehouse Cafe,41.4856571,-71.3153046,American Restaurant
895,02842,41.52,-71.28,Newport Art Museum,41.485732242598345,-71.30802595511763,Art Museum
896,02842,41.52,-71.28,The Breakers,41.46984152631159,-71.29933665361759,Historic Site
897,02842,41.52,-71.28,Empire Tea & Coffee,41.48350920398523,-71.30863984954658,Tea Room
898,02842,41.52,-71.28,Wanumetonomy Golf and Country Club,41.53659,-71.29865169525146,Golf Course
899,02842,41.52,-71.28,Revolving Door,41.479073827980365,-71.31427814892771,New American Restaurant
900,02842,41.52,-71.28,The Red Parrot,41.48429130006889,-71.31464407615258,American Restaurant
901,02842,41.52,-71.28,Ben & Jerry's,41.4836477,-71.3148109,Ice Cream Shop
902,02842,41.52,-71.28,Cookie Jar,41.48640872468855,-71.3157991846023,Cupcake Shop
903,02842,41.52,-71.28,22 Bowen's Wine Bar & Grille,41.4867523,-71.3165491,Steakhouse
904,02842,41.52,-71.28,Newport County YMCA,41.49836007869657,-71.28632634376628,Gym
905,02842,41.52,-71.28,Newport Lobster Shack,41.48922504227806,-71.32056015981057,Seafood Restaurant
906,02842,41.52,-71.28,Hotel Viking,41.48762,-71.31034,Hotel
907,02842,41.52,-71.28,First Beach,41.48756460571208,-71.29308465538692,Beach
908,02842,41.52,-71.28,Kings Park,41.47629123922431,-71.32066261887553,Beach
909,02842,41.52,-71.28,Salvation Cafe,41.49350368916497,-71.31019199424505,New American Restaurant
910,02842,41.52,-71.28,Newport Marriott,41.490394702789345,-71.31799559667604,Hotel
911,02842,41.52,-71.28,Midtown Oyster Bar,41.484089783861315,-71.3147528720362,Pub
912,02842,41.52,-71.28,Newport Storm Brewery,41.51441585690372,-71.31640922780917,Brewery
913,02842,41.52,-71.28,Sigs Deli,41.519367392280834,-71.28306393713393,Deli / Bodega
914,02842,41.52,-71.28,Diego’s Barrio Cantina,41.49246744344463,-71.28442058539581,Mexican Restaurant
915,02842,41.52,-71.28,Sachuest Beach,41.487645432852126,-71.25639790632253,Beach
916,02842,41.52,-71.28,Panera Bread,41.489992,-71.31678,Bakery
917,02842,41.52,-71.28,Bouchard Restaurant & Inn,41.47931049997538,-71.31447021658767,French Restaurant
918,02842,41.52,-71.28,Wyndham Long Wharf,41.490299,-71.31999,Hotel
919,02842,41.52,-71.28,Sumo Sushi,41.48799325262382,-71.31530333320231,Sushi Restaurant
920,02842,41.52,-71.28,Starbucks,41.48758654166591,-71.31493608125284,Coffee Shop
921,02842,41.52,-71.28,Purgatory Chasm,41.48734274189737,-71.26934412419179,Scenic Lookout
922,02842,41.52,-71.28,The Black Pearl,41.486362797719565,-71.31611983138491,Seafood Restaurant
923,03033,42.75,-71.67,Chrysanthi's Restaurant,42.756323316789576,-71.67408386971043,American Restaurant
924,03033,42.75,-71.67,Parker's Maple Barn,42.74111229104359,-71.72018460509577,American Restaurant
925,03033,42.75,-71.67,The Cozy Tea Cart,42.72974404611937,-71.66480621370515,Food & Drink Shop
926,03033,42.75,-71.67,Tobacco Haven,42.71407548958633,-71.6640346392216,Smoke Shop
927,03033,42.75,-71.67,Andres Institute of Art,42.7285569921893,-71.6656664686875,Sculpture Garden
928,03033,42.75,-71.67,NH Liquor Store 22,42.714038107063715,-71.66404193148402,Liquor Store
929,03033,42.75,-71.67,Beaver Brook Trails,42.72562789916992,-71.61673736572266,Trail
930,03033,42.75,-71.67,Lull Farm LLC,42.80342018823958,-71.65265995164393,Farm
931,03033,42.75,-71.67,Lull Farm,42.74380340765865,-71.57810223618704,Farm
932,03033,42.75,-71.67,Brookdale Fruit Farm,42.74278,-71.581511,Farmers Market
933,03033,42.75,-71.67,State Line Convenient Mart,42.71409836472202,-71.66413997313043,Food & Drink Shop
934,03033,42.75,-71.67,Hollis Country Kitchen,42.74327185602114,-71.59184521400108,Breakfast Spot
935,03033,42.75,-71.67,Mile Away Restaurant,42.812624029183674,-71.6382240977886,Swiss Restaurant
936,03033,42.75,-71.67,Dunkin',42.7487375,-71.6694818,Donut Shop
937,03033,42.75,-71.67,Hampshire Hills Sports & Fitness - Indoor Pools,42.81392371590683,-71.6367259723853,Gym Pool
938,03033,42.75,-71.67,TD Bank,42.72992083383656,-71.66515544818134,Bank
939,03033,42.75,-71.67,Harvest Market,42.74377096207688,-71.58955146500111,Food & Drink Shop
940,03033,42.75,-71.67,Wickets on the Green,42.81361665,-71.63642773333333,American Restaurant
941,03033,42.75,-71.67,SUBWAY,42.706903,-71.681885,Sandwich Place
942,03033,42.75,-71.67,Dunkin',42.742902418555566,-71.59109581473257,Donut Shop
943,03033,42.75,-71.67,Dunkin',42.72332670001566,-71.66218766583953,Donut Shop
944,03033,42.75,-71.67,Hampshire Dome,42.81441013578426,-71.63458226774506,Stadium
945,03033,42.75,-71.67,Juanita's Restaurant,42.756103,-71.673191,Mexican Restaurant
946,03033,42.75,-71.67,Camp Tevya,42.738998,-71.670278,Campground
947,03033,42.75,-71.67,Lake Potanipo,42.73722146340956,-71.67101721587015,Lake
948,03033,42.75,-71.67,Parker's Corn Crib Gift Shop,42.741118518944226,-71.72022204656409,Gift Shop
949,03033,42.75,-71.67,Averill House Vineyard,42.709609,-71.674585,Vineyard
950,03033,42.75,-71.67,Marketplace Diner,42.744151,-71.58960499999999,Diner
951,03033,42.75,-71.67,Monument Square Market,42.739799,-71.587886,Market
952,03070,42.98,-71.69,Molly's Tavern,42.97320198865854,-71.69445857375536,Pub
953,03070,42.98,-71.69,The Northeast Cafe,42.97573762866768,-71.69219864040959,American Restaurant
954,03070,42.98,-71.69,Dodges Store,42.97641924929585,-71.69167899082495,Grocery Store
955,03070,42.98,-71.69,Just Like Mom's Pastries,43.031429912330964,-71.65116347448104,Bakery
956,03070,42.98,-71.69,TD Bank,42.97653352612217,-71.69256890067118,Bank
957,03070,42.98,-71.69,Stonebridge Country Club,43.03657901674533,-71.63015774519549,Golf Course
958,03070,42.98,-71.69,Subway,43.043264833294614,-71.68238568113725,Sandwich Place
959,03070,42.98,-71.69,Pulpit Rock,42.955718526378256,-71.61313416482923,Trail
960,03070,42.98,-71.69,Dunkin',43.04396594930161,-71.6823308550263,Donut Shop
961,03070,42.98,-71.69,Kiki's Restaurant,42.97331201666667,-71.694617,Gastropub
962,03070,42.98,-71.69,Molly's Tavern & Restaurant,42.97294235229492,-71.69437408447266,New American Restaurant
963,03070,42.98,-71.69,New Boston Town Common,42.97315908869518,-71.69523474109083,Park
964,03070,42.98,-71.69,New Boston Rail Trail,42.985038809989796,-71.67842739220644,Trail
965,03070,42.98,-71.69,Stark House Tavern,43.047219,-71.685199,Bar
966,03070,42.98,-71.69,Lanctot's Grocers,43.04341679829705,-71.68121661486205,Grocery Store
967,03070,42.98,-71.69,LeClair Builders,42.9811128,-71.6427671,Construction & Landscaping
968,03070,42.98,-71.69,New Boston Recreation,42.96375965,-71.73233573333333,Baseball Field
969,03070,42.98,-71.69,Sliders,43.0166015625,-71.63401794433594,American Restaurant
970,03070,42.98,-71.69,Lamson Farm,42.921816595817404,-71.68627771118679,Trail
971,03070,42.98,-71.69,North Uncanoonuc Summit,42.990867614746094,-71.60467529296875,Trail
972,03070,42.98,-71.69,Uncanoonuc Mountain Perennials,42.986901,-71.60205500000001,Garden Center
973,03070,42.98,-71.69,Westwood Cottages,42.94697189331055,-71.76966857910156,Hotel
974,03229,43.2,-71.7,Gould Hill Farm,43.22093797579143,-71.68954322197844,Restaurant
975,03229,43.2,-71.7,Every Day Cafe,43.22233186227744,-71.71375909261734,Breakfast Spot
976,03229,43.2,-71.7,Dimitri's Pizza & Restaurant,43.223654236957636,-71.71412737224298,Pizza Place
977,03229,43.2,-71.7,Beech Hill Farms,43.201891407393674,-71.6339176376149,Farm
978,03229,43.2,-71.7,Henniker Brewing Company,43.17753466129827,-71.7806342587512,Brewery
979,03229,43.2,-71.7,Schoolhouse Cafe,43.2495550192467,-71.73871262729976,American Restaurant
980,03229,43.2,-71.7,Contoocook Covered Bridge Restaurant,43.222706335530205,-71.71405267179311,American Restaurant
981,03229,43.2,-71.7,Hopkinton State Fairgrounds,43.23209073939812,-71.72285599678744,Park
982,03229,43.2,-71.7,Dunkin',43.178867878615186,-71.75635752719188,Donut Shop
983,03229,43.2,-71.7,TD Bank,43.22254423290331,-71.71268284320831,Bank
984,03229,43.2,-71.7,I-89,43.19681545513855,-71.70297422738507,Moving Target
985,03229,43.2,-71.7,Cracker Barrel General Store,43.191141423154946,-71.67464425421673,Deli / Bodega
986,03229,43.2,-71.7,Davisville Flea Market,43.24998092651367,-71.73599243164062,Flea Market
987,03229,43.2,-71.7,Elm Brook State Park,43.18876249914453,-71.72902535656853,State / Provincial Park
988,03229,43.2,-71.7,Elmbrook state park,43.1884067439715,-71.72896385192871,State / Provincial Park
989,03229,43.2,-71.7,Mr Mike's Mini-Mart,43.222222379951454,-71.71330814745968,Gas Station
990,03229,43.2,-71.7,Contoocook River,43.22238975997009,-71.71545261153435,River
991,03229,43.2,-71.7,The Lakehouse Tavern,43.189431,-71.666851,Restaurant
992,03229,43.2,-71.7,Colonial Village,43.22465845946259,-71.71439328771525,Supermarket
993,03229,43.2,-71.7,Duston Country Club Golf Course,43.18367004394531,-71.74140930175781,Golf Course
994,03229,43.2,-71.7,Sandy Beach Family Campground,43.204891204833984,-71.75322723388672,Campground
995,03229,43.2,-71.7,Wilson Septic Systems & Paving,43.14547,-71.67305,Furniture / Home Store
996,03229,43.2,-71.7,I-89 at Contocook,43.24780415838661,-71.74817569633355,Intersection
997,03229,43.2,-71.7,Route 77 Motor,43.138895285455185,-71.70491983750765,Auto Garage
998,03229,43.2,-71.7,Look-N2-Store,43.13874819999999,-71.7073398,Storage Facility
999,03229,43.2,-71.7,Ilsley's Ice Cream,43.136073,-71.683176,Ice Cream Shop
1000,03229,43.2,-71.7,All Tow Towing & Recovery LLC,43.2665129,-71.7280462,Auto Garage
1001,03229,43.2,-71.7,Page's Country Store & Deli,43.14995103413245,-71.63215892683324,Convenience Store
1002,03827,42.91,-70.97,The Farm At Eastman's Corner,42.90726392992202,-70.92649101867771,Health Food Store
1003,03827,42.91,-70.97,Cider Hill Farms,42.87498099430423,-70.92699684407256,Farm
1004,03827,42.91,-70.97,Flatbread Company,42.85817754271063,-70.93110465499737,Pizza Place
1005,03827,42.91,-70.97,Morning Buzz Cafe,42.856950717277485,-70.9325917183771,American Restaurant
1006,03827,42.91,-70.97,Twin Lanterns Dairy Bar,42.90390918429283,-70.92549422498264,Ice Cream Shop
1007,03827,42.91,-70.97,Phat Cats Bistro,42.860358000000005,-70.929158,American Restaurant
1008,03827,42.91,-70.97,Applecrest Farm Orchards,42.93237629143264,-70.88880834088458,Farm
1009,03827,42.91,-70.97,Brewery Silvaticus,42.8572061040249,-70.92933788601468,Brewery
1010,03827,42.91,-70.97,Wakeda Campground,42.95067634082394,-70.91455169726427,Campground
1011,03827,42.91,-70.97,Hodgie's Ice Cream,42.84231913324262,-70.94878158558556,Ice Cream Shop
1012,03827,42.91,-70.97,CRAVE Brasserie & Wine,42.85746792516441,-70.92921335119797,American Restaurant
1013,03827,42.91,-70.97,Ale House,42.85755866664103,-70.93106475833332,American Restaurant
1014,03827,42.91,-70.97,Memories Ice Cream,42.95277197759355,-71.01331517328292,Ice Cream Shop
1015,03827,42.91,-70.97,Market Square Bakeshop,42.858,-70.930192,Coffee Shop
1016,03827,42.91,-70.97,Applecrest Farm Bistro,42.93243655429872,-70.88892341445698,Restaurant
1017,03827,42.91,-70.97,BareWolf Brewing,42.85713371670162,-70.92409253733493,Brewery
1018,03827,42.91,-70.97,Kingston Pizza,42.93611639940161,-71.05454358415295,Pizza Place
1019,03827,42.91,-70.97,Lexie's - The Test Kitchen,42.981319589837966,-70.9579595047347,Burger Joint
1020,03827,42.91,-70.97,Master McGrath's,42.89653846187889,-70.88708604832567,Bar
1021,03827,42.91,-70.97,Rick's Food & Spirit,42.932633,-71.054663,Restaurant
1022,03827,42.91,-70.97,Cumberland Farms,42.846976506587765,-70.93044340610504,Convenience Store
1023,03827,42.91,-70.97,Ovedia,42.85727684317814,-70.93063106321505,Coffee Shop
1024,03827,42.91,-70.97,Pizza Academy & Roast Beef,42.97888406954157,-70.96141195254367,Pizza Place
1025,03827,42.91,-70.97,Barking Dog Bar & Grill,42.85709418361282,-70.93174154085719,Bar
1026,03827,42.91,-70.97,Craft Beer Cellar,42.85765155499104,-70.93068445876585,Beer Store
1027,03827,42.91,-70.97,Toy Soldier Games and Comics,42.85601043701172,-70.93180084228516,Toy / Game Store
1028,03827,42.91,-70.97,O'Brien's General Store,42.89627518055929,-70.88653392574778,Snack Place
1029,03827,42.91,-70.97,Ristorante Molise,42.858296,-70.930151,Italian Restaurant
1030,03827,42.91,-70.97,The Exeter Inn,42.9777,-70.95431,Inn
1031,03827,42.91,-70.97,Vermette's,42.85709428424004,-70.93372195722226,Deli / Bodega
1032,03827,42.91,-70.97,Exeter Bowling Lanes,42.98130562555697,-70.96191512994477,Bowling Alley
1033,03827,42.91,-70.97,Bolton's Lakehouse,42.91327747053827,-71.06308708405845,American Restaurant
1034,03827,42.91,-70.97,Massachusetts Visitors Center,42.87970264125269,-70.88426732941033,Tourist Information Center
1035,03827,42.91,-70.97,Rite Aid,42.846379,-70.935867,Pharmacy
1036,03827,42.91,-70.97,Heav'nly donuts,42.842016205716234,-70.94556892834464,Donut Shop
1037,03827,42.91,-70.97,Jade III,42.857620000000004,-70.930094,Chinese Restaurant
1038,03827,42.91,-70.97,The Barn Pub & Grille,42.85765600191311,-70.92850937432496,Pub
1039,03827,42.91,-70.97,Seabrook Greyhound Park and Poker Room,42.895198209964164,-70.90312643142437,Casino
1040,03827,42.91,-70.97,Naples Stone Oven Pizza,42.857485,-70.922708,Pizza Place
1041,03827,42.91,-70.97,Cumberland Farms,42.85790153663118,-70.92379152774811,Convenience Store
1042,03827,42.91,-70.97,SUBWAY,42.856026,-70.93176899999999,Sandwich Place
1043,03827,42.91,-70.97,Planet Fitness,42.842357334537816,-70.94802727768725,Gym / Fitness Center
1044,03827,42.91,-70.97,Seabrook Rest Area & Welcome Center,42.88459664186643,-70.88060806848891,Rest Area
1045,03827,42.91,-70.97,Andyman Dessert & Baking Co.,42.84559931579085,-70.93656959540688,Bakery
1046,03827,42.91,-70.97,Carmen's Restaurant,42.922093,-70.992173,Fried Chicken Joint
1047,03827,42.91,-70.97,Tuxbury Pond RV Resort,42.8709602355957,-70.97598266601562,Campground
1048,03827,42.91,-70.97,Batchelder Park,42.865932339163194,-70.93730263711265,Park
1049,03827,42.91,-70.97,Rowes Corner Market,42.87613516650548,-71.02591464324247,Convenience Store
1050,03827,42.91,-70.97,Camp Bauercrest,42.842509,-70.976596,Athletics & Sports
1051,03833,43.0,-71.0,New England Dragway,43.02076277290883,-71.02717409215968,Racetrack
1052,03833,43.0,-71.0,D Squared Java,42.98174812666044,-70.94782898636079,Coffee Shop
1053,03833,43.0,-71.0,Lexie's - The Test Kitchen,42.981319589837966,-70.9579595047347,Burger Joint
1054,03833,43.0,-71.0,Laney & Lu,42.980700479293446,-70.94512548505057,Café
1055,03833,43.0,-71.0,Front Row Pizzeria,42.991399378149424,-70.96926981825138,Pizza Place
1056,03833,43.0,-71.0,Stillwell's ice Cream,42.982119201879065,-70.94893757301801,Ice Cream Shop
1057,03833,43.0,-71.0,The Green Bean,42.98118838216364,-70.94485948395179,Sandwich Place
1058,03833,43.0,-71.0,Blue Moon Evolution,42.98018918408572,-70.94499549478431,New American Restaurant
1059,03833,43.0,-71.0,Sig Sauer Pro Shop,43.02180094707389,-71.03841657170842,Hobby Shop
1060,03833,43.0,-71.0,Thirsty Moose Taphouse,42.98545710715694,-70.93755110003976,Restaurant
1061,03833,43.0,-71.0,New England Pizza,42.987103163955176,-70.93545624978896,Pizza Place
1062,03833,43.0,-71.0,Swasey Park,42.98391017347468,-70.95266646269855,Park
1063,03833,43.0,-71.0,Las Olas Taqueria,42.98215685647614,-70.94076360144489,Mexican Restaurant
1064,03833,43.0,-71.0,Goody Cole's Smokehouse II,43.00539070044127,-71.07737991047767,BBQ Joint
1065,03833,43.0,-71.0,Seadog Brewing Company,42.98094690584057,-70.94416441050232,Restaurant
1066,03833,43.0,-71.0,Pizza Academy & Roast Beef,42.97888406954157,-70.96141195254367,Pizza Place
1067,03833,43.0,-71.0,St Anthony's Bakery,42.98199476162322,-70.94974268093208,Coffee Shop
1068,03833,43.0,-71.0,Water Street Bookstore,42.9815019460816,-70.94706435091146,Bookstore
1069,03833,43.0,-71.0,Memories Ice Cream,42.95277197759355,-71.01331517328292,Ice Cream Shop
1070,03833,43.0,-71.0,New Hampshire SPCA,43.016710803528575,-70.91524139788683,Pet Store
1071,03833,43.0,-71.0,Me & Ollie's,42.981176880249976,-70.94578851657936,Café
1072,03833,43.0,-71.0,110 Grill,42.997052,-70.92451,American Restaurant
1073,03833,43.0,-71.0,Holy Grail Food & Spirits,43.03430769455026,-71.07443970729075,Pub
1074,03833,43.0,-71.0,Steve's Diner,42.988468920037334,-70.93415696594954,Diner
1075,03833,43.0,-71.0,Exeter Bowling Lanes,42.98130562555697,-70.96191512994477,Bowling Alley
1076,03833,43.0,-71.0,Star Speedway,43.02981068463097,-71.04038936904892,Racetrack
1077,03833,43.0,-71.0,Heavenly Donuts,42.96435412639493,-71.06479959289894,Donut Shop
1078,03833,43.0,-71.0,The Exeter Inn,42.9777,-70.95431,Inn
1079,03833,43.0,-71.0,Starbucks,43.03180606,-71.07323077,Coffee Shop
1080,03833,43.0,-71.0,Planet Fitness,42.98767658715247,-70.95211709572604,Gym / Fitness Center
1081,03833,43.0,-71.0,Market Basket,43.02372602714646,-71.07664551511168,Grocery Store
1082,03833,43.0,-71.0,Wingate Salon & Spa,43.0245987,-70.9157656,Salon / Barbershop
1083,03833,43.0,-71.0,Popovers at Brickyard Square,43.02591273957187,-71.07804570193586,American Restaurant
1084,03833,43.0,-71.0,PetSmart,43.024566,-71.0774598,Pet Store
1085,03833,43.0,-71.0,Orange Leaf,43.02464212032108,-71.0761208433339,Frozen Yogurt Shop
1086,03833,43.0,-71.0,Beach Plum 3,43.02556653201789,-71.07623554177623,Seafood Restaurant
1087,03833,43.0,-71.0,The Rinks at Exeter,42.9938708891879,-70.96741685458866,Skating Rink
1088,03833,43.0,-71.0,On The Vine Marketplace,42.98559471612293,-70.93631948278471,Grocery Store
1089,03833,43.0,-71.0,NH Liquor Store,43.025821295848,-71.07685831541913,Liquor Store
1090,03833,43.0,-71.0,O'Neil Cinemas Brickyard Square,43.02619624786405,-71.07850127710442,Movie Theater
1091,03833,43.0,-71.0,Wendy’s,43.03330666378109,-71.07167226145975,Fast Food Restaurant
1092,03833,43.0,-71.0,Ani's Bagel Café,42.97647433580048,-70.91236033645836,Coffee Shop
1093,03833,43.0,-71.0,Great Bay Athletic Club / Seacoast Sports Clubs: Great Bay,43.05335127316519,-70.936470216829,Gym
1094,03833,43.0,-71.0,Little Critters Pet Center,42.985858647623765,-70.93601078925363,Pet Store
1095,03833,43.0,-71.0,Ulta Beauty - Curbside Pickup Only,43.0256554,-71.0779273,Cosmetics Shop
1096,03833,43.0,-71.0,Carriage Towne Bar & Grille,42.94737389516349,-71.05681842062745,Pizza Place
1097,03833,43.0,-71.0,Oriental Pearl,43.04385255091171,-71.06148038978898,Sushi Restaurant
1098,03833,43.0,-71.0,Jade Palace,42.99822804558278,-70.92158568430696,Chinese Restaurant
1099,03833,43.0,-71.0,Dunkin',42.9473661,-71.0566983,Donut Shop
1100,03833,43.0,-71.0,Sweet Dreams Bakery,43.01622168,-70.916419,Bakery
1101,03833,43.0,-71.0,Lobster Boat Restaurent,42.98521900312169,-70.93673611363839,Seafood Restaurant
1102,03833,43.0,-71.0,Telly's Restaurant & Pizzaria,43.03963958495096,-71.06520481031178,Pizza Place
1103,03833,43.0,-71.0,Hammersmith Sandwich Company,43.03011774385734,-71.07117891311646,Sandwich Place
1104,03833,43.0,-71.0,Walgreens,43.0311766,-71.0742675,Pharmacy
1105,03833,43.0,-71.0,Michaels,43.024501768695494,-71.07759054365533,Arts & Crafts Store
1106,03833,43.0,-71.0,GameStop,43.03027845461181,-71.07134099790237,Video Game Store
1107,03833,43.0,-71.0,Hampton Inn & Suites,42.98399696067656,-70.93775242567062,Hotel
1108,03833,43.0,-71.0,Station 19,42.9811772387036,-70.9450606687936,New American Restaurant
1109,03833,43.0,-71.0,Kume Japanese Restaurant,43.02447179933866,-71.07590820205598,Japanese Restaurant
1110,03833,43.0,-71.0,Federal Cigar,43.032491295765794,-71.07304145501479,Smoke Shop
1111,03833,43.0,-71.0,Hannaford Supermarket,42.9893042,-70.9304639,Supermarket
1112,03833,43.0,-71.0,Dunkin',42.984718397624704,-70.93767395656312,Donut Shop
1113,03833,43.0,-71.0,Trackside Cafe,42.98154805464379,-70.95809445148052,Café
1114,03833,43.0,-71.0,Tailgate,42.997355,-70.922439,New American Restaurant
1115,03833,43.0,-71.0,Pine Garden,42.986092532630025,-70.93543824209574,Chinese Restaurant
1116,03833,43.0,-71.0,Aroma Joe's,43.03372643992493,-71.07222916851302,Coffee Shop
1117,03833,43.0,-71.0,Fairfield Inn & Suites by Marriott Portsmouth Exeter,42.990265724141054,-70.93239337205887,Hotel
1118,03833,43.0,-71.0,NH Liquor Store 25,42.99730103426879,-70.9220439099706,Liquor Store
1119,03833,43.0,-71.0,Starbucks,42.996033,-70.92384,Coffee Shop
1120,03833,43.0,-71.0,Great Clips,42.9859296523191,-70.93536257743835,Salon / Barbershop
1121,03833,43.0,-71.0,eastern burger co,43.025184,-70.912202,Burger Joint
1122,03833,43.0,-71.0,Brickyard Square,43.023521423339844,-71.07723236083984,Shopping Plaza
1123,03833,43.0,-71.0,Dollar Tree,42.98550532952155,-70.93643896056756,Discount Store
1124,03833,43.0,-71.0,Lowe's,43.0313009,-71.0694931,Hardware Store
1125,03833,43.0,-71.0,Margarita's Mexican Restaurant and Watering Hole,42.98618588572056,-70.93519526096541,Mexican Restaurant
1126,03833,43.0,-71.0,Dunkin',43.028746485534796,-71.07426714577106,Donut Shop
1127,03833,43.0,-71.0,Walgreens,42.9837623,-70.9400854,Pharmacy
1128,03833,43.0,-71.0,Pam's Family Restaraunt,43.03302342270965,-71.07266838096123,Diner
1129,03833,43.0,-71.0,Lindt Factory Outlet,42.99238540019435,-70.92839706134225,Chocolate Shop
1130,03833,43.0,-71.0,GNC,43.025579,-71.07611999999999,Supplement Shop
1131,03833,43.0,-71.0,Taco Bell,43.03293861578798,-71.07188310155699,Fast Food Restaurant
1132,03833,43.0,-71.0,Cumberland Farms,43.032386210618206,-71.0718441009522,Convenience Store
1133,03833,43.0,-71.0,SUBWAY,43.02741683505909,-71.0679269007353,Sandwich Place
1134,03833,43.0,-71.0,Dunkin',43.028808403457326,-71.07438790120978,Donut Shop
1135,03833,43.0,-71.0,Domino's Pizza,43.01004111858154,-70.9167715330484,Pizza Place
1136,03833,43.0,-71.0,SUBWAY,43.035647354468836,-71.0691194056825,Sandwich Place
1137,03833,43.0,-71.0,Redbox,43.02729034423828,-71.06852722167969,Video Store
1138,03833,43.0,-71.0,Supercuts,43.0302,-71.07164271666667,Salon / Barbershop
1139,03833,43.0,-71.0,TD Bank,43.03110493913501,-71.0715571045875,Bank
1140,03833,43.0,-71.0,Subway,43.024735,-71.075904,Sandwich Place
1141,03833,43.0,-71.0,Great Clips,43.024737397578086,-71.07767254114151,Salon / Barbershop
1142,03833,43.0,-71.0,CVS pharmacy,43.02389808499684,-71.07443443000022,Pharmacy
1143,03833,43.0,-71.0,United States Postal Service,43.04262679430452,-70.93218724430017,Post Office
1144,03833,43.0,-71.0,Dunkin',43.01656723022461,-70.91503143310547,Donut Shop
1145,03833,43.0,-71.0,The Wright Place Ice Cream,43.014989764689986,-70.91723535805788,Ice Cream Shop
1146,03833,43.0,-71.0,Marshalls,43.025082231977436,-71.0779671243439,Department Store
1147,03833,43.0,-71.0,Verizon,43.0303682,-71.0724556,Mobile Phone Shop
1148,03833,43.0,-71.0,Famous Footwear,43.02503512936878,-71.07706341141068,Shoe Store
1149,03833,43.0,-71.0,TD Bank,42.947488238896824,-71.0576941148247,Bank
1150,03833,43.0,-71.0,Applebee's Grill + Bar,43.03027654,-71.07258543,American Restaurant
1151,04090,43.32,-70.63,Congdon's Doughnuts,43.306432485066956,-70.58508457061505,Donut Shop
1152,04090,43.32,-70.63,Joshua's,43.32450014749014,-70.57915729050895,American Restaurant
1153,04090,43.32,-70.63,Scoop Deck Ice Cream,43.29143969122278,-70.58934668337245,Ice Cream Shop
1154,04090,43.32,-70.63,Fisherman's Catch,43.3211765377168,-70.57441076587347,Seafood Restaurant
1155,04090,43.32,-70.63,Chase Farm,43.307395935058594,-70.67916107177734,Farm
1156,04090,43.32,-70.63,Hidden Cove Brewing Company,43.303817,-70.581425,Brewery
1157,04090,43.32,-70.63,Congdon’s After Dark,43.30688820257458,-70.58543773597145,Food Truck
1158,04090,43.32,-70.63,The Steakhouse,43.310310085975644,-70.58412442830601,Steakhouse
1159,04090,43.32,-70.63,Wells Beach,43.30254106180742,-70.56670154391507,Beach
1160,04090,43.32,-70.63,Mike's Clam Shack,43.308595017651264,-70.58530385921375,Seafood Restaurant
1161,04090,43.32,-70.63,Big Daddy's Ice Cream,43.33944578561828,-70.56548430107206,Ice Cream Shop
1162,04090,43.32,-70.63,Seacoast Pizza,43.300207844441346,-70.58620644053794,Pizza Place
1163,04090,43.32,-70.63,Billy's Chowder House,43.30421,-70.575591,Seafood Restaurant
1164,04090,43.32,-70.63,Grinders Games,43.32111368581831,-70.58117402589923,Gaming Cafe
1165,04090,43.32,-70.63,Moody Beach,43.279690394316695,-70.58128388098665,Beach
1166,04090,43.32,-70.63,Las Olas,43.321713218849595,-70.58113179929158,Taco Place
1167,04090,43.32,-70.63,Tully's Beer & Wine,43.300490899228684,-70.58445093356737,Liquor Store
1168,04090,43.32,-70.63,The Maine Diner,43.3417935,-70.56312679999999,Diner
1169,04090,43.32,-70.63,Dunkin',43.281513207902414,-70.5940166588955,Donut Shop
