-86.01031,31.89136,"Deer Run RV Park-Troy,AL","25629 Us Highway 231, Troy,AL 36081, (800) 552-3036 (v)"
-85.51929,32.58262,"Eagle's Landing RV Park-Auburn,AL","1900 Wire Road, Auburn,AL 36832, (334) 821-8805 "
-87.71093,34.709815,"Heritage Acres RV Park-Tuscumbia,AL","1770 Neil Morris Rd, Tuscumbia,AL 35674, (256) 383-7368 (v)"
-87.14684,34.05409,"Hidden Cove Outdoor Resort-Arley,AL","687 CR 3919, Arley,AL 35541, (888) 563-7040"
-87.624966,30.625758,"Hilltop RV Park-Robertsdale,AL","23420 Cr-64, Robertsdale,AL 36567, (251) 960-1129 (v)"
-88.19235,30.557639,"I 10 Kampground-Theodore,AL","6430 Theodore Dawes Rd, Theodore,AL 36582, (800) 272-1263"
-88.054454,30.873017,"I 65 RV Campground-Creola,AL","730 Jackson Rd, Creola,AL 36525, (800) 287-3208"
-86.5927,32.51504,"Kountry Air RV Park-Prattville,AL","2133 Hwy 82 West, Prattville, AL 36067, (334) 365-6861"
-85.0915,31.5442,"Lake Eufaula Campground-Eufaula,AL","151 West Chewalla Creek Dr, Eufaula,AL 36027, (334) 687-4425"
-87.549362,30.393977,"Lake Osprey RV Country Club-Elberta,AL","12096A County Road 95, Elberta,AL 36530, (251) 986-3800"
-85.27966,32.62685,"Lakeside RV Park-Opelika,AL","5664 US Hwy 280e, Opelika,AL 36804, (334) 705-0701"
-86.40858,32.20527,"Montgomery South RV Park & Cabins-Hope Hull,AL","731 Venable, Hope Hull,AL 36043, (334) 284-7006"
-86.02062,34.04219,"Noccalula Falls Campground-Gadsden,AL","1600 Noccalula Rd, Gadsden,AL 35904, (256) 543-7412"
-86.234912,34.613487,"Parnell Creek RV Park-Woodville,AL","115 Parnell Cir, Woodville,AL 35776, (256) 508-7308 (v)"
-86.51827,34.23309,"Quail Creek RV Resort-Hartselle,AL","233 Quail Creek Dr, Hartselle,AL 35640, (256) 784-5033"
-87.76806,30.381,"RV Hideaway Campground-Foley,AL","10723 Magnolia Springs Hwy, Foley,AL 36535, (251) 965-6777"
-88.095095,30.627728,"Shady Acres Campground [Mhp]-Mobile,AL","2500 Old Military Rd, Mobile,AL 36605, (251) 478-0013 (v)"
-86.95499,34.70758,"Swan Creek Community [MHP]-Tanner,AL","10420 US Hwy 31 [Lot 67], Tanner,AL 35671, (256) 355-5392"
-86.0807,34.00283,"The Cove Lakeside RV Resort and Campground-Gadsden,AL","4122 Old Pump Station Rd, Gadsden,AL 35904, (256) 467-3158"
-86.331092,32.325286,"The Woods RV Park & Campground-Montgomery,AL","4350 Sassafras Cir, Montgomery,AL 36105, (877) 356-1887"
-87.47589,30.30212,"Wales West RV Resort & Light Railway-Silverhill,AL","13670 Smiley St, Silverhill,AL 36576, (888) 569-5337"
-85.746901,34.447585,"Wills Creek RV Park Llc-Fort Payne,AL","1310 Airport Rd W, Fort Payne,AL 35968, (256) 845-6703"
-87.48498,31.10106,"Wind Creek Atmore Casino RV Park-Atmore,AL","303 Poarch Rd, Atmore,AL 36502, (866) 946-3360"
-86.089185,34.534567,"Windemere Cove RV Resort-Langston,AL","10174 Cr 67, Langston,AL 35755, (256) 228-3010"
-94.22869,36.44115,"Blowing Springs RV Park-Bella Vista,AR","725 RV Park Rd, Bella Vista,AR 72715, (479) 855-8075"
-91.6397,35.7357,"Brecks RV Park & Country Store-Batesville,AR","897 Batesville Blvd, Batesville,AR 72501, (870) 569-8031"
-92.88265,34.543079,"Cloud Nine RV Park-Hot Springs,AR","136 Cloud Nine Trl, Hot Springs,AR 71901, (501) 262-1996"
-92.521754,36.292604,"Denton Ferry RV Park Resort-Cotter,AR","740 Denton Ferry Rd, Cotter,AR 72626, (800) 275-5611 (v)"
-92.26153,34.75233,"Downtown Riverside RV Park-North Little Rock,AR","250 S Locust St, North Little Rock,AR 72114, (501) 340-5312"
-94.1677,35.4999,"Eagle Crest Golf Course and RV Park-Alma,AR","3926 Golf Course Dr, Alma,AR 72921, (479( 632-8857"
-92.494,35.0659,"Forest Lake Estates MH and RV Community-Conway,AR","1001 McNutt Rd #1000, Conway,AR 72034, (501) 329-2240 "
-94.22349,35.52231,"Fort Smith Alma RV Park-Alma,AR","3539 N US 71, Alma,AR 72921, (479( 632-2704"
-93.083698,35.283626,"Ivy's Cove RV Retreat-Russellville,AR","321 Bradley Cove Rd, Russellville,AR 72802, (479) 747-3561"
-93.00998,34.50812,"J & J RV Park-Hot Springs,AR","2000 E Grand Ave, Hot Springs,AR 71901, (501) 321-9852"
-93.70968,36.39062,"Kettle Campground And Cabins-Eureka Springs,AR","4119 E Van Buren, Eureka Springs,AR 72632, (479) 253-9100 (v)"
-91.5662,34.8218,"Lower White River RV Park-Hazen,AR","4100 Hwy 11, Hazen,AR 72061, (501) 388-0998"
-93.25642,33.29061,"Magnolia RV Park-Magnolia,AR","1399 W University, Magnolia,AR 71753, (870) 562-2908"
-93.94286,33.51427,"Morrilton I40/107 RV Park-Morrilton,AR","30 Kamper Ln, Morrilton,AR 72110, (501) 354-8262"
-93.138824,35.31109,"Outdoor Living Center RV Park-Russellville,AR","10 Outdoor Ct, Russellville,AR 72802, (800) 828-4307"
-94.35335,35.46071,"Overland RV Park-Van Buren,AR","1716 1/2 Fayetteville Hwy, Van Buren,AR 72956, (479( 471-5474"
-92.11622,35.87891,"Ozark RV Park-Mountain View,AR","1022 Park Ave, Mountain View,AR 72560, (870) 269-2542"
-93.30688,36.4846,"Ozarks RV Resort On Table Rock Lake-Oak Grove,AR","1229 CR-663, Oak Grove, AR 72660, (888) 749-7396"
-94.38724,35.46693,"Park Ridge RV Campground-Van Buren,AR","1616 Rena Rd, Van Buren,AR 72956, (479) 410-4678"
-93.16583,36.28242,"Parkers RV Park-Harrison,AR","3629 Hwy 65 N, Harrison,AR 72601, (888) 590-2267 (v)"
-91.27564,33.29637,"Pecan Grove RV Park-Lake Village ,AR","3768 Hwy 82 & 65 South, Lake Village ,AR 71653, (870) 265-3005"
-91.6705,35.2679,"Red River RV Park-Judsonia,AR","416 CW Rd, Judsonia,AR 72081, (501) 729-0937"
-94.167204,36.038409,"Southgate RV Park Of Fayetteville-Fayetteville,AR","2331 S School Ave, Fayetteville,AR 72701, (479) 442-2021"
-93.94286,33.51427,"Sunrise RV Park-Texarkana,AR","8225 Camper Lane, Tenarkana,AR 71854, (870) 772-0751"
-94.236839,36.246664,"The Creeks Golf & RV Resort-Cave Springs,AR","1499 S Main St, Cave Springs,AR 72718, (479) 248-1000"
-90.16714,35.12969,"Tom Sawyers Mississippi River Park-West Memphis,AR","1286 S 8Th St, West Memphis,AR 72301, (870) 735-9770 (v)"
-93.18088,34.51147,"Treasure Isle RV Park-Hot Springs,AR","205 Treasure Isle Rd, Hot Springs,AR 71913, (501) 767-6852"
-93.713704,36.397787,"Wanderlust RV Park-Eureka Springs,AR","468 Passion Play Rd, Eureka Springs,AR 72632, (800) 253-7385 (v)"
-113.82067,33.70647,"3 Dreamers RV Park-Salome,AZ","54000 Hwy 60, Salome,AZ 85348, (928) 859-4145"
-114.22722,33.66481,"88 Shades RV Park-Quartzsite,AZ","575 W Main St, Quartzsite,AZ 85346, (800) 457-4392"
-114.19786,35.22347,"Adobe RV Park-Golden Valley,AZ","4950 W Apache Way, Golden Valley,AZ 86413, (928) 565-3010"
-111.66438,33.41378,"Agave Village RV Resort-Mesa,AZ","7807 E Main St, Mesa,AZ 85207, (480) 986-5451 "
-112.87187,32.39347,"Ajo Heights RV Park-Ajo,AZ","2000 N Ajo Gila Bend Hwy, Ajo,AZ 85321, (520) 387-6796"
-110.66725,33.35648,"Apache Gold RV Park-San Carlos,AZ","MP 259, San Carlos,AZ 85550, (928) 475-7800"
-110.22724,31.90576,"Apache Mobile Home and RV Park-St David,AZ","79 N Apache Trail, St David,AZ 85630, (520) 720-4634"
-111.90652,33.41494,"Apache Palms RV Park-Tempe,AZ","1836 E Apache Blvd, Tempe,AZ 85281, (480) 966-7399"
-111.710641,33.464274,"Apache Wells RV Resort-Mesa,AZ","2656 N 56Th St, Mesa,AZ 85215, (888) 940-8989 (v)"
-114.51823,32.67003,"Araby Acres RV Resort-Yuma,AZ","6649 E 32nd St, Yuma,AZ 85365, (888) 563-7040"
-111.39457,33.30003,"Arizonian RV Resort-Apache Junction,AZ","15976 East US Hwy 60, Apache Junction,AZ 85118, (520) 463-2978"
-113.93305,36.89889,"Beaver Dam Lodge RV Resort-Beaver Dam,AZ","452 Old Hwy 91 North, Beaver Dam,AZ 86432, (928) 347-2222"
-111.61714,35.19263,"Black Barts RV Park-Flagstaff,AZ","2760 E Butler, Flagstaff, AZ 86004, (928) 774-1912"
-112.14213,34.05976,"Black Canyon Campground-Black Canyon,AZ","19600 E St Joseph Rd, Black Canyon,AZ 85324, (844) 562-5314"
-112.15262,34.07164,"Black Canyon Ranch RV Resort-Black Canyon City,AZ","33900 S Old Black Canyon Hwy, Black Canyon City,AZ 85324, (623) 374-9800"
-113.650389,33.76198,"Black Rock RV Village/Pmp-Salome,AZ","46751 Highway 60, Salome,AZ 85348, (928) 927-4206"
-113.78879,35.17995,"Blake Ranch RV Park-Kingman,AZ","9315 E Blake Ranch Rd, Kingman,AZ 86401, (800) 270-1332"
-114.53809,32.67035,"Blue Sky Ranch Resort (formerly Arizona Sands RV Park)-Yuma,AZ","5510 E 32nd St, Yuma,AZ 85365, (928) 726-0160"
-114.27234,32.40122,"Blue Sky RV Resort-Yuma,AZ","10247 S Frontage Rd, Yuma,AZ 85365, (877) 367-5220"
-111.59177,33.4156,"Blue Star at Lost Dutchman-Apache Junction,AZ","11050 E Apache Trail, Apache Junction,AZ 85120, (480) 986-3192 "
-114.47103,32.67159,"Bonita Mesa RV Resort-Yuma,AZ","9400 N Frontage Rd, Yuma,AZ 85365, (928) 342-2999"
-114.00534,33.93498,"Bouse RV Park-Bouse,AZ","27441 Sante Fe Ave, Bouse,AZ 85325, (928) 851-2508"
-110.30678,31.96801,"Butterfield RV Resort-Benson,AZ","251 S Ocotillo Ave, Benson,AZ 85602, (800) 863-8160 (v)"
-114.47789,32.67484,"Cactus Gardens RV Resort-Yuma,AZ","10657  S Ave 9E, Yuma,AZ 85365, (888) 563-7040"
-114.357953,34.493568,"Campbell Cove RV Resort-Lake Havasu City,AZ","1523 Industrial Blvd, Lake Havasu City,AZ 86403, (928) 854-7200"
-112.19336,35.262715,"Canyon Gateway RV Park-Williams,AZ","1060 N Grand Canyon Blvd, Williams,AZ 86046, (888) 635-0329 (v)"
-112.17078,35.25719,"Canyon Motel & RV Park-Williams,AZ","1900 E Rodeo Rd [Rt 66], Williams,AZ 86046, (928) 635-9371"
-111.47491,33.36141,"Canyon Vistas RV Resort & Superstition Views Resort-Gold Canyon,AZ","6601 E US Hwy 60, Gold Canyon,AZ 85118, (888) 940-8989"
-114.62488,32.66724,"Capri RV Resort-Yuma,AZ","3380 S 4th Ave, Yuma,AZ 85365, (888) 563-7040"
-114.449131,32.671127,"Caravan Oasis RV Resort/Pmp-Yuma,AZ","10500 N Frontage Rd, Yuma,AZ 85365, (928) 342-1480"
-111.7546,32.92311,"Casa Grande RV Resort-Casa Grande,AZ","195 W Rodeo Rd, Casa Grande,AZ 85122, (520) 421-0401"
-109.29704,34.15037,"Casa Malpais RV Park-Springerville,AZ","272 W Main St, Springerville,AZ 85925, (928) 333-4632"
-111.73171,32.91575,"Casita Verde RV Resort-Casa Grande,AZ","2200 N Trekell Rd, Casa Verde RV Resort, Casa Grande,AZ 85122, (520) 836-9031"
-114.578413,35.125747,"Colorado River Oasis RV Park-Bullhead City,AZ","1641 Highway 95, Bullhead City,AZ 86442, (928) 763-4385"
-113.9542,32.68637,"Copper Mountain RV Park-Tacna,AZ","39886 E County 9 1/2 St, Tacna,AZ 85352, (928) 750-6652 "
-112.43271,33.45139,"Cotton Lane RV & Golf Resort-Goodyear,AZ","17506 W Van Buren, Goodyear,AZ 85338, (888) 907-7223"
-111.6149,33.41172,Country Cowboy RV Park-Mesa,"201 S Crismon, Mesa,AZ 85208, (480) 354-3700"
-111.54558,33.39077,"Countryside RV Resort-Apache Junction,AZ","2701 S Idaho Rd, Apache Junction,AZ 85119, (888) 563-7040"
-110.87533,32.13072,"Crazy Horse Campground & RV Park-Tucson,AZ","6660 Craycroft Rd, Tucson,AZ 85756, (520) 574-0157"
-114.5342,34.97522,"Crossroads RV Park-Mohave Valley,AZ","3299 Boundary Cone Rd, Mohave Valley,AZ 86440, (928) 768-3303"
-111.06379,31.70562,"De Anza RV Resort-Amado,AZ","2869 E Frontage Rd, Amado,AZ 85645, (520) 398-8628"
-114.580741,32.614755,"Del Pueblo RV Park And Tennis Resort/Pmp-Yuma,AZ","14794 S Avenue 3 E, Yuma,AZ 85365, (928) 341-2100"
-113.94784,33.67777,"Desert Gold RV Resort/Pmp-Salome,AZ","46628 Highway 60, Salome,AZ 85348, (800) 927-2101 (v)"
-109.77684,31.45837,"Desert Oasis Campground-Mcneal,AZ","5311 W Double Adobe Rd, Mcneal,AZ 85617, (520) 979-650"
-113.61072,33.76429,"Desert Palms RV Resort-Salome,AZ","39258 Harquahala Rd, Salome,AZ 85348, (928) 859-2000 "
-114.47786,32.67668,"Desert Paradise RV Resort-Yuma,AZ","10537 S Ave SE, Yuma,AZ 85365, (888) 563-7040"
-113.99444,33.91752,"Desert Pueblo RV Resort-Bouse,AZ","28726 Hwy 72, Bouse,AZ 85325, (928) 851-2206"
-112.12125,33.66008,"Desert Shadows RV Resort/Pmp-Phoenix,AZ","19203 N 29Th Ave, Phoenix,AZ 85027, (800) 595-7290"
-112.44435,33.45134,"Destiny Phoenix RV Resorts-Goodyear,AZ","416 N Citrus Rd, Goodyear,AZ 85338, (888) 667-2454"
-111.864289,34.612915,"Distant Drums RV Resort-Camp Verde,AZ","583 W Middle Verde Rd, Camp Verde,AZ 86322, (928) 554-8000 (v)"
-111.67523,33.57453,"Eagle View RV Resort At Fort Mcdowell-Fort Mcdowell,AZ","9605 N Fort Mcdowell Rd, Fort Mcdowell,AZ 85264, (800) 843-3678 (v)"
-110.55254,34.39116,"Elk Pines RV Resort-Overgaard,AZ","2256 Hwy 260, Overgaard,AZ 85933, (928) 535-3833 (v)"
-112.273374,34.654415,"Fairgrounds RV Park-Prescott Valley,AZ","10443 E State Route 89A, Prescott Valley,AZ 86315, (928) 227-3310"
-110.82389,32.22813,"Far Horizons Tucson Village RV Resort-Tucson,AZ","555 N Pantano Rd, Tucson,AZ 85710, (800) 480-3488 (v)"
-111.72068,32.87878,"Fiesta Grande RV Resort-Casa Grande,AZ","1511 E Florence Blvd, Casa Grande,AZ 85122, (888) 934-3782"
-114.41298,32.66958,"Foothill Village RV Resort-Yuma,AZ","12705 E S Frontage Rd, Yuma,AZ 85367m (888) 563-7040"
-111.77699,32.97092,"Foothills West RV Resort-Casa Grande,AZ","10167 N Encore Dr, Casa Grande,AZ 85122, (520) 836-2531"
-114.39853,32.66831,"Fortuna De Oro RV Resort/PMP-Yuma,AZ","13650 N Frntg Rd, Yuma, AZ 85367, (928) 342-5051"
-111.468595,33.356655,"Gold Canyon RV & Golf Resort-Gold Canyon,AZ","7151 E Us Highway 60, Gold Canyon,AZ 85118, (877) 465-3226 (v)"
-111.55701,33.40733,"Golden Sun RV Resort-Apache Junction,AZ","999 W Broadway Ave, Apache Junction,AZ 85120, (888) 563-7040"
-111.758004,33.414656,"Good Life RV Resort/Pmp-Mesa,AZ","3403 E Main St, Mesa,AZ 85213, (888) 940-8989 (v)"
-112.19397,35.24952,"Grand Canyon Railway RV Park-Williams,AZ","601 W Franklin Ave, Williams,AZ 86046, (800) 843-8724 (v)"
-112.11276,36.05322,"Grand Canyon Trailer Village RV Park-Grand Canyon National Park,AZ","100 Trailer Village Rd, Grand Canyon National Park,AZ 86023, (877) 404-4611"
-109.83405,32.26238,"Grande Vista Mh & RV Park-Wilcox,AZ ","771 North Prescott Ave, Wilcox,AZ 85643, (520) 384-4002"
-111.56836,35.24229,"Greer's Pine Shadows RV Park-Flagstaff,AZ","7101 N Us 89, Flagstaff,AZ 86004, (928) 526-4977"
-110.55445,34.42685,"Heber RV Resort-Apache Junction,AZ","1901 S Meridian, Apache Junction,AZ 85120, (928) 535-4004"
-111.5239,32.96107,"Ho Ho Kam Mobile Village/RV Park-Coolidge,AZ","1925 S Arizona Blvd, Coolidge, AZ 85128, (877) 723-3697"
-114.22277,33.66572,"Holiday Palms RV Park-Quartzsite,AZ","355 W. Main, Quartzsite,AZ 85346, (800) 635-5372 (v)"
-112.70964,33.95275,"Horspitality RV Park-Wickenburg,AZ","51802 US Hwy 60/89, Wickenburg,AZ 85390, (928) 684-2519"
-112.49184,35.22211,"I 40 Grand Canyon RV Park-Ash Fork,AZ","783 S Old Route 66, Ash Fork,AZ 86320, (928) 637-9897"
-111.55603,35.25346,"J & H RV Park-Flagstaff,AZ","7901 North Us 89, Flagstaff,AZ 86004, (928) 526-1829"
-112.73605,36.8671,"Kaibab Paiute Tribe RV Park-Fredonia,AZ","HC 65 Box 6, Fredonia,AZ 86022, (928) 643-6601"
-111.67354,32.81531,"Las Colinas RV Park-Eloy,AZ","7136 Sunland Gin Rd, Eloy,AZ 85131, (520) 836-5050"
-109.72665,32.8346,"Lexington Pines Resort Llc-Safford,AZ","1535 W Thatcher Blvd, Safford,AZ 85546, (928) 428-7570"
-114.08596,35.94115,"Meadview RV Park-Meadview,AZ","28100 N Pierce Ferry Rd, Meadview,AZ 86444, (928) 564-2662"
-111.729336,33.416602,"Mesa Regal RV Resort/Pmp-Mesa,AZ","4700 E Main St, Mesa,AZ 85205, (800) 845-4752 (v)"
-111.76615,33.41628,"Mesa Spirit RV Resort-Mesa,AZ","3020 E Main St, Mesa,AZ 85213, (888) 563-7040"
-111.63074,33.40834,"Mesa Sunset RV Resort-Mesa,AZ","9252 E Broadway Rd, Mesa,AZ 85208, (480) 984-6731 "
-114.62362,32.66054,"Mesa Verde RV Resort-Yuma,AZ","3649 S 4th Ave, Yuma,AZ 85365, (888) 563-7040"
-111.03217,35.10652,"Meteor Crater RV Park-Winslow,AZ","I-40 Exit 233, Winslow,AZ 86047, (800) 478-4002 (v)"
-110.97213,32.11729,"Mission View RV Resort-Tucson,AZ","31 W Los Reales Rd, Tucson,AZ 85756, (800) 444-8439 (v)"
-111.64045,33.37905,"Monte Vista Village RV Resort-Mesa,AZ","8865 E Baseline Rd, Mesa,AZ 85209, (888) 563-7040"
-114.60293,34.96808,"Moon River Resort-Bullhead City,AZ","1325 Boundary Cone Rd, Bullhead City,AZ 86429, (928) 788-6666 (v)"
-110.35307,31.68252,"Mountain View RV Park-Huachuca City,AZ","99 W Vista Ln, Huachuca City,AZ 85616, (520) 456-2860 "
-110.15263,34.91799,"Ok RV Park-Holbrook,AZ","1576 Roadrunner Rd, Holbrook,AZ 86025, (928) 524-3226"
-109.27652,34.13294,"OM Place RV Park-Springerville,AZ","741 E Main St, Springerville,AZ 85938, (928) 221-9325"
-112.260034,34.563087,"Orchard Ranch RV Resort/Pmp-Dewey,AZ","11250 E State Route 69, Dewey,AZ 86327, (928) 772-8266"
-111.45299,36.90156,"Page Lake Powell Campground-Page,AZ","849 S Coppermine Rd, Page,AZ 86040, (928) 645-3374"
-111.70477,32.88405,"Palm Creek Golf & RV Resort/Pmp-Casa Grande,AZ","1110 N Henness Rd, Casa Grande,AZ 85122, (800) 421-7004 (v)"
-112.29482,33.65361,"Paradise RV Resort-Sun City,AZ","10950 W Union Hills Dr, Sun City,AZ 85373, (888) 563-7040"
-110.28841,31.97142,"Pato Blanco Lakes RV Resort-Benson,AZ","635 E Pearl St, Benson,AZ 85602, (520) 586-8966"
-111.31032,34.24204,"Payson Campground And RV Resort-Payson,AZ","808 E Hwy 260, Payson,AZ 85541, (928) 472-2267"
-112.112448,33.69355,"Phoenix Metro RV Park-Phoenix,AZ","22701 N Black Canyon Hwy, Phoenix,AZ 85027, (877) 582-0390"
-111.38297,32.64001,"Picacho Peak Resort/Pmp-Picacho,AZ","17065 E Peak Lane, Picacho,AZ 85141, (520) 466-7841 (v)"
-112.145409,33.87339,"Pioneer RV Resort/Pmp-Phoenix,AZ","36408 N Black Canyon Hwy, Phoenix,AZ 85086, (800) 658-5895"
-111.01026,32.27028,"Prince Of Tucson RV Park-Tucson,AZ","3501 N Freeway, Tucson,AZ 85705, (800) 955-3501 (v)"
-112.32425,33.58817,"Pueblo El Mirage RV Resort & Golf-El Mirage,AZ","11201 N El Mirage Rd, El Mirage,AZ 85335, (800) 445-4115 (v)"
-114.217819,33.679966,"Quail Run RV Park-Quartzsite,AZ","918 N Central, Quartzsite,AZ 85346, (928) 927-8810 (v)"
-112.0541,34.77911,"Rain Spirit RV Resort-Clarkdale,AZ","551 N Broadway, Clarkdale,AZ 86324, (928) 639-1104"
-111.75921,34.86529,"Rancho Sedona RV Park-Sedona,AZ","135 Bear Wallow Ln, Sedona,AZ 86336, (888) 641-4261"
-110.80146,32.17745,"Rincon Country East RV Resort-Tucson,AZ","8989 E Escalante Rd, Tucson,AZ 85730, (520) 886-8431 (v)"
